"id","start","end","orig_string","parent_id","text_id","status","user_added_id","annotation_project_id","content_type_id","object_id"
24714,2269,2273,,,44996,,24,18,40,159365
24715,2307,2315,,,44996,,24,18,40,159366
24716,2353,2375,,,44996,,24,18,41,159367
24717,2413,2429,,,44996,,24,18,41,159368
24718,972,978,,,33858,,14,3,40,159370
24719,980,991,,,33858,,14,3,40,159371
24720,993,1000,,,33858,,14,3,40,159372
24721,1005,1012,,,33858,,14,3,40,159373
24722,1345,1378,,,33858,,14,3,41,159374
24723,1429,1462,,,33858,,14,3,41,159375
24724,13,23,,,34204,,14,3,41,159376
24730,243,279,,,34204,,14,3,41,159384
24731,307,326,,,34204,,14,3,41,159386
24732,248,251,,,44458,,24,18,40,159387
24733,252,255,,,44458,,24,18,40,159388
24734,439,451,,,34204,,14,3,41,159394
24735,158,165,,,44458,,24,18,41,159395
24736,488,514,,,34204,,14,3,41,159396
24737,521,535,,,34204,,14,3,41,159399
24738,600,620,,,34204,,14,3,41,159400
24739,13,38,,,34378,,14,3,41,159401
24740,58,64,,,34378,,14,3,40,159402
24741,342,360,,,34378,,14,3,41,159404
24742,18,43,,,34262,,14,3,41,159405
24743,133,136,,,34262,,14,3,40,159406
24744,171,209,,,34262,,14,3,41,159410
24745,220,232,,,34262,,14,3,39,159411
24746,333,375,,,34262,,14,3,41,159414
24747,430,437,,,34262,,14,3,40,159415
24748,458,472,,,34262,,14,3,41,159418
24749,634,652,,,34262,,14,3,41,159419
24750,671,703,,,34262,,14,3,41,159420
24751,777,809,,,34262,,14,3,41,159421
24752,43,71,,,34504,,14,3,41,159423
24753,76,83,,,34504,,14,3,41,159424
24754,159,164,,,34504,,14,3,39,159425
24755,188,211,,,34504,,14,3,41,159426
24756,227,232,,,34504,,14,3,39,159427
24757,248,255,,,34504,,14,3,40,159428
24758,272,310,,,34504,,14,3,41,159429
24759,610,635,,,34504,,14,3,41,159432
24760,1033,1055,,,34504,,14,3,41,159433
24761,21,40,,,34830,,14,3,41,159434
24762,114,136,,,34830,,14,3,41,159435
24763,152,162,,,34830,,14,3,39,159436
24764,223,240,,,34830,,14,3,41,159439
24765,448,456,,,34830,,14,3,40,159440
24766,494,498,,,34830,,14,3,40,159441
24767,680,687,,,34830,,14,3,40,159443
24768,811,835,,,34830,,14,3,41,159445
24769,1131,1139,,,34830,,14,3,40,159446
24770,1207,1222,,,34830,,14,3,40,159447
24771,1339,1346,,,34830,,14,3,40,159448
24772,1351,1360,,,34830,,14,3,40,159449
24773,1402,1408,,,34830,,14,3,40,159452
24774,1555,1567,,,34830,,14,3,40,159453
24775,2103,2109,,,34830,,14,3,40,159456
24776,89,96,,,44348,,24,18,41,159457
24777,97,109,,,44348,,24,18,41,159458
24778,9,14,,,43910,,24,18,40,159459
24779,19,23,,,43910,,24,18,40,159460
24780,42,49,,,43910,,24,18,41,159461
24781,80,95,,,43910,,24,18,41,159462
24782,50,60,,,43910,,24,18,41,159463
24783,13,35,,,34968,,14,3,41,159464
24784,76,84,,,34968,,14,3,39,159465
24785,174,186,,,34968,,14,3,40,159469
24786,206,215,,,34968,,14,3,39,159470
24788,368,385,,,34968,,14,3,41,159474
24789,262,274,,,34968,,14,3,39,159475
24790,612,634,,,34968,,14,3,41,159476
24791,813,822,,,34968,,14,3,40,159478
24792,1034,1044,,,34968,,14,3,40,159479
24793,1164,1172,,,34968,,14,3,39,159480
24794,16,34,,,35134,,14,3,41,159481
24795,83,127,,,35134,,14,3,41,159484
24796,304,338,,,35134,,14,3,41,159485
24797,429,473,,,35134,,14,3,41,159490
24798,647,672,,,35134,,14,3,41,159491
24799,690,702,,,35134,,14,3,41,159493
24801,12,37,,,35092,,14,3,41,159495
24802,66,77,,,35092,,14,3,40,159496
24803,120,136,,,35092,,14,3,41,159498
24804,175,179,,,35092,,14,3,40,159502
24805,190,196,,,35092,,14,3,40,159505
24806,241,267,,,35092,,14,3,41,159506
24807,45,72,,,35080,,14,3,41,159507
24808,214,244,,,35080,,14,3,41,159511
24809,290,317,,,35080,,14,3,41,159512
24810,394,424,,,35080,,14,3,41,159513
24811,455,465,,,35080,,14,3,39,159515
24812,519,542,,,35080,,14,3,41,159519
24813,10,17,,,35818,,14,3,39,159521
24814,59,71,,,35818,,14,3,39,159522
24815,91,100,,,35818,,14,3,39,159523
24816,145,154,,,35818,,14,3,39,159524
24817,190,199,,,35818,,14,3,40,159525
24818,300,306,,,35818,,14,3,40,159526
24819,376,384,,,35818,,14,3,40,159527
24820,1381,1389,,,35818,,14,3,40,159528
24821,1102,1108,,,35818,,14,3,41,159534
24822,1832,1841,,,35818,,14,3,40,159535
24823,17,34,,,35730,,14,3,41,159537
24824,94,117,,,35730,,14,3,41,159538
24825,202,224,,,35730,,14,3,41,159544
24826,272,297,,,35730,,14,3,41,159547
24827,342,371,,,35730,,14,3,41,159549
24828,382,423,,,35730,,14,3,41,159555
24829,645,666,,,35730,,14,3,41,159559
24830,681,700,,,35730,,14,3,41,159560
24831,724,748,,,35730,,14,3,41,159561
24832,28,32,,,35700,,14,3,40,159562
24833,42,51,,,35700,,14,3,40,159563
24834,56,62,,,35700,,14,3,40,159564
24835,110,145,,,35700,,14,3,41,159568
24836,227,233,,,35700,,14,3,40,159569
24837,316,338,,,35700,,14,3,41,159570
24838,402,432,,,35700,,14,3,41,159572
24839,613,618,,,35700,,14,3,40,159576
24840,711,719,,,35700,,14,3,40,159577
24841,754,775,,,35700,,14,3,41,159578
24842,59,83,,,47372,,14,3,41,159579
24843,105,120,,,47372,,14,3,41,159580
24844,375,396,,,47372,,14,3,41,159583
24845,546,551,,,47372,,14,3,40,159584
24846,707,727,,,47372,,14,3,41,159586
24847,32,54,,,36586,,14,3,41,159588
24848,125,142,,,36586,,14,3,41,159591
24849,349,369,,,36586,,14,3,41,159597
24850,322,344,,,36586,,14,3,41,159600
24851,399,404,,,36586,,14,3,40,159601
24852,410,433,,,36586,,14,3,41,159604
24853,450,471,,,36586,,14,3,41,159608
24854,480,501,,,36586,,14,3,41,159611
24855,563,575,,,36586,,14,3,41,159615
24856,581,600,,,36586,,14,3,41,159620
24857,626,634,,,36586,,14,3,40,159621
24858,939,967,,,36586,,14,3,41,159622
24859,1092,1132,,,36586,,14,3,41,159625
24860,1151,1193,,,36586,,14,3,41,159628
24861,1199,1244,,,36586,,14,3,41,159631
24862,1250,1278,,,36586,,14,3,41,159633
24863,1295,1302,,,36586,,14,3,40,159634
24864,1349,1355,,,36586,,14,3,40,159635
24865,13,42,,,36838,,14,3,41,159636
24866,47,56,,,36838,,14,3,40,159637
24867,75,102,,,36838,,14,3,41,159638
24868,149,155,,,36838,,14,3,40,159639
24869,233,241,,,36838,,14,3,40,159640
24870,262,269,,,36838,,14,3,40,159642
24871,314,326,,,36838,,14,3,41,159643
24872,385,394,,,36838,,14,3,40,159646
24873,440,455,,,36838,,14,3,41,159648
24874,395,402,,,36838,,14,3,40,159651
24875,605,609,,,36838,,14,3,40,159654
24876,617,630,,,36838,,14,3,41,159660
24877,682,687,,,36838,,14,3,40,159661
24878,692,697,,,36838,,14,3,40,159662
24879,743,757,,,36838,,14,3,41,159666
24880,913,927,,,36838,,14,3,41,159667
24881,943,954,,,36838,,14,3,39,159669
24882,36,53,,,36796,,14,3,41,159672
24883,58,64,,,36796,,14,3,39,159673
24884,69,77,,,36796,,14,3,39,159674
24885,162,174,,,36796,,14,3,41,159676
24886,219,245,,,36796,,14,3,41,159677
24887,307,311,,,36796,,14,3,40,159678
24888,313,321,,,36796,,14,3,40,159679
24889,323,331,,,36796,,14,3,40,159680
24890,333,341,,,36796,,14,3,40,159681
24891,346,352,,,36796,,14,3,40,159682
24892,363,393,,,36796,,14,3,41,159686
24893,470,494,,,36796,,14,3,41,159690
24894,518,527,,,36796,,14,3,41,159691
24895,557,582,,,36796,,14,3,41,159692
24896,699,709,,,36796,,14,3,41,159696
24897,21,46,,,37026,,14,3,41,159697
24898,77,86,,,37026,,14,3,39,159698
24899,167,182,,,37026,,14,3,41,159702
24900,200,212,,,37026,,14,3,41,159703
24901,229,242,,,37026,,14,3,41,159704
24902,373,395,,,37026,,14,3,41,159706
24903,573,599,,,37026,,14,3,41,159708
24904,530,552,,,37026,,14,3,41,159709
24905,21,43,,,37204,,14,3,41,159710
24906,115,134,,,37204,,14,3,40,159713
24907,172,185,,,37204,,14,3,41,159714
24908,244,253,,,37204,,14,3,40,159715
24909,306,314,,,37204,,14,3,40,159718
24910,319,325,,,37204,,14,3,40,159719
24911,353,372,,,37204,,14,3,41,159722
24912,566,592,,,37204,,14,3,41,159723
24913,667,674,,,37204,,14,3,40,159724
24914,13,38,,,37520,,14,3,41,159726
24915,71,86,,,37520,,14,3,41,159727
24916,132,141,,,37520,,14,3,40,159728
24917,146,153,,,37520,,14,3,40,159729
24918,204,210,,,37520,,14,3,40,159730
24919,215,222,,,37520,,14,3,40,159731
24920,189,200,,,37520,,14,3,41,159733
24921,256,267,,,37520,,14,3,41,159736
24922,367,376,,,37520,,14,3,40,159737
24923,520,533,,,37520,,14,3,41,159738
24925,660,666,,,37520,,14,3,40,159740
24926,866,894,,,37520,,14,3,41,159743
24927,583,607,,,37520,,14,3,41,159749
24928,17,42,,,37918,,14,3,41,159750
24929,153,175,,,37918,,14,3,40,159751
24930,190,220,,,37918,,14,3,41,159755
24931,291,320,,,37918,,14,3,41,159759
24932,49,54,,,37448,,14,3,40,159760
24933,114,142,,,37448,,14,3,41,159761
24934,241,249,,,37448,,14,3,40,159762
24935,10,17,,,38284,,14,3,39,159766
24936,63,77,,,38284,,14,3,39,159767
24937,99,133,,,38284,,14,3,41,159770
24938,176,193,,,38284,,14,3,41,159771
24939,211,244,,,38284,,14,3,41,159772
24940,345,392,,,38284,,14,3,41,159773
24941,442,447,,,38284,,14,3,39,159774
24942,506,513,,,38284,,14,3,40,159775
24943,604,617,,,38284,,14,3,41,159778
24944,764,800,,,38284,,14,3,41,159779
24945,928,950,,,38284,,14,3,41,159780
24947,1101,1105,,,38284,,14,3,40,159782
24948,1354,1376,,,38284,,14,3,41,159783
24949,26,36,,,38242,,14,3,39,159784
24950,69,79,,,38242,,14,3,41,159785
24952,84,91,,,38242,,14,3,41,159787
24953,167,182,,,38242,,14,3,41,159789
24954,212,218,,,38242,,14,3,40,159790
24955,220,229,,,38242,,14,3,40,159791
24956,231,235,,,38242,,14,3,40,159792
24957,240,273,,,38242,,14,3,41,159795
24958,291,315,,,38242,,14,3,41,159796
24959,378,412,,,38242,,14,3,41,159797
24960,435,475,,,38242,,14,3,41,159798
24962,561,586,,,38242,,14,3,41,159801
24963,666,688,,,38242,,14,3,41,159804
24964,792,801,,,38242,,14,3,39,159805
24965,990,1001,,,38242,,14,3,39,159809
24966,10,17,,,38722,,14,3,39,159810
24967,29,38,,,38722,,14,3,40,159811
24968,87,132,,,38722,,14,3,41,159814
24969,187,198,,,38722,,14,3,39,159815
24970,236,266,,,38722,,14,3,41,159816
24971,279,307,,,38722,,14,3,41,159819
24972,341,376,,,38722,,14,3,41,159822
24973,570,582,,,38722,,14,3,39,159824
24974,548,556,,,38722,,14,3,40,159825
24975,652,656,,,38722,,14,3,40,159826
24976,696,705,,,38722,,14,3,39,159828
24977,863,875,,,38722,,14,3,41,159829
24978,48,59,,,39130,,14,3,41,159832
24979,100,107,,,39130,,14,3,40,159838
24980,148,158,,,39130,,14,3,40,159839
24981,191,212,,,39130,,14,3,41,159840
24982,270,295,,,39130,,14,3,41,159841
24983,348,360,,,39130,,14,3,41,159842
24984,387,452,,,39130,,14,3,41,159844
24985,13,23,,,39034,,14,3,41,159845
24986,31,47,,,39034,,14,3,41,159846
24987,79,87,,,39034,,14,3,39,159848
24988,130,146,,,39034,,14,3,41,159849
24989,207,223,,,39034,,14,3,41,159850
24990,242,259,,,39034,,14,3,41,159851
24991,439,464,,,39034,,14,3,41,159852
24992,520,545,,,39034,,14,3,41,159854
24993,571,605,,,39034,,14,3,41,159855
24994,783,812,,,39034,,14,3,41,159857
24995,826,867,,,39034,,14,3,41,159859
24996,1009,1049,,,39034,,14,3,41,159860
24997,1063,1080,,,39034,,14,3,41,159861
25000,7,22,,,39328,,14,3,41,159864
25001,58,72,,,39328,,14,3,39,159865
25002,41,57,,,39328,,14,3,41,159869
25003,602,605,,,39328,,14,3,41,159870
25004,718,743,,,39328,,14,3,41,159874
25005,824,842,,,39328,,14,3,41,159875
25006,879,888,,,39328,,14,3,40,159876
25007,942,958,,,39328,,14,3,41,159878
25008,13,47,,,39310,,14,3,41,159879
25009,109,118,,,39310,,14,3,40,159880
25010,151,161,,,39310,,14,3,40,159881
25011,249,278,,,39310,,14,3,41,159884
25012,13,42,,,39512,,14,3,41,159885
25013,73,98,,,39512,,14,3,41,159886
25014,149,153,,,39512,,14,3,40,159887
25015,332,358,,,39512,,14,3,41,159888
25016,455,459,,,39512,,14,3,40,159889
25017,553,559,,,39512,,14,3,40,159890
25018,17,42,,,39732,,14,3,41,159891
25019,64,74,,,39732,,14,3,41,159892
25020,91,117,,,39732,,14,3,41,159894
25021,140,145,,,39732,,14,3,40,159895
25022,169,179,,,39732,,14,3,41,159896
25023,237,247,,,39732,,14,3,41,159897
25024,524,534,,,39732,,14,3,40,159898
25025,548,555,,,39732,,14,3,40,159900
25026,564,596,,,39732,,14,3,41,159903
25027,661,671,,,39732,,14,3,41,159904
25028,689,699,,,39732,,14,3,41,159905
25029,754,762,,,39732,,14,3,41,159906
25030,767,777,,,39732,,14,3,39,159907
25031,809,823,,,39732,,14,3,39,159908
25032,825,839,,,39732,,14,3,39,159909
25033,844,853,,,39732,,14,3,39,159911
25034,886,892,,,39732,,14,3,40,159912
25035,900,907,,,39732,,14,3,40,159913
25036,935,954,,,39732,,14,3,39,159914
25037,997,1003,,,39732,,14,3,40,159915
25038,1024,1028,,,39732,,14,3,40,159916
25039,1082,1102,,,39732,,14,3,41,159917
25040,1129,1150,,,39732,,14,3,41,159918
25041,1163,1192,,,39732,,14,3,41,159922
25042,1198,1225,,,39732,,14,3,41,159925
25043,1231,1252,,,39732,,14,3,41,159927
25044,1283,1307,,,39732,,14,3,41,159928
25045,1328,1349,,,39732,,14,3,41,159929
25046,1421,1427,,,39732,,14,3,40,159930
25047,1432,1440,,,39732,,14,3,40,159931
25048,1472,1494,,,39732,,14,3,41,159932
25049,1508,1519,,,39732,,14,3,39,159933
25050,34,78,,,39918,,14,3,41,159946
25051,137,171,,,39918,,14,3,41,159949
25052,212,216,,,39918,,14,3,40,159950
25053,266,289,,,39918,,14,3,41,159951
25054,1193,1210,,,39918,,14,3,41,159954
25055,59,81,,,39694,,14,3,41,159955
25056,107,151,,,39694,,14,3,41,159962
25057,209,236,,,39694,,14,3,41,159965
25058,367,389,,,39694,,14,3,41,159966
25059,519,525,,,39694,,14,3,40,159970
25060,530,539,,,39694,,14,3,40,159971
25061,13,30,,,40944,,14,3,41,159972
25062,42,52,,,40944,,14,3,41,159973
25063,129,137,,,40944,,14,3,39,159974
25064,153,176,,,40944,,14,3,41,159975
25065,208,217,,,40944,,14,3,39,159981
25067,617,653,,,40944,,14,3,41,159987
25068,711,745,,,40944,,14,3,41,159991
25069,854,880,,,40944,,14,3,41,159992
25070,894,911,,,40944,,14,3,41,159993
25071,930,957,,,40944,,14,3,41,159997
25072,1011,1032,,,40944,,14,3,41,159998
25074,1312,1337,,,40944,,14,3,41,160002
25075,1446,1453,,,40944,,14,3,40,160003
25076,13,41,,,41090,,14,3,41,160004
25077,46,54,,,41090,,14,3,41,160008
25078,72,98,,,41090,,14,3,41,160011
25079,147,151,,,41090,,14,3,40,160012
25080,248,282,,,41090,,14,3,41,160013
25081,409,420,,,41090,,14,3,41,160014
25082,982,986,,,41090,,14,3,39,160017
25083,45,81,,,41304,,14,3,41,160020
25084,120,131,,,41304,,14,3,41,160021
25085,202,223,,,41304,,14,3,41,160024
25086,285,311,,,41304,,14,3,40,160025
25087,328,333,,,41304,,14,3,40,160026
25088,464,486,,,41304,,14,3,41,160027
25089,565,572,,,41304,,14,3,40,160028
25090,577,584,,,41304,,14,3,40,160029
25091,686,695,,,41304,,14,3,40,160030
25092,787,798,,,41304,,14,3,40,160031
25093,951,981,,,41304,,14,3,41,160032
25094,1665,1678,,,41304,,14,3,41,160033
25095,1719,1733,,,41304,,14,3,41,160034
25096,1845,1870,,,41304,,14,3,41,160039
25097,9,18,,,41254,,14,3,39,160040
25098,61,85,,,41254,,14,3,41,160041
25099,476,483,,,41254,,14,3,40,160042
25100,517,527,,,41254,,14,3,40,160045
25101,813,820,,,41254,,14,3,40,160046
25102,908,922,,,41254,,14,3,40,160047
25103,928,936,,,41254,,14,3,40,160048
25104,1030,1041,,,41254,,14,3,40,160049
25105,99,116,,,41240,,14,3,41,160050
25106,134,146,,,41240,,14,3,41,160055
25107,176,217,,,41240,,14,3,41,160056
25108,258,278,,,41240,,14,3,41,160059
25109,318,331,,,41240,,14,3,41,160060
25110,439,462,,,41240,,14,3,41,160061
25111,13,33,,,41840,,14,3,41,160062
25112,38,42,,,41840,,14,3,40,160063
25113,107,113,,,41840,,14,3,40,160064
25114,128,134,,,41840,,14,3,40,160067
25115,157,169,,,41840,,14,3,40,160068
25116,254,278,,,41840,,14,3,41,160069
25117,200,204,,,41840,,14,3,40,160070
25118,212,221,,,41840,,14,3,40,160073
25119,233,240,,,41840,,14,3,40,160074
25120,301,305,,,41840,,14,3,40,160075
25121,337,358,,,41840,,14,3,41,160078
25122,378,409,,,41840,,14,3,41,160081
25123,758,780,,,41840,,14,3,41,160084
25124,789,838,,,41840,,14,3,41,160087
25125,9,33,,,42626,,14,3,41,160088
25126,121,128,,,42626,,14,3,40,160089
25127,13,35,,,43018,,14,3,41,160090
25128,66,73,,,43018,,14,3,41,160091
25129,83,97,,,43018,,14,3,41,160092
25130,115,149,,,43018,,14,3,41,160094
25131,186,207,,,43018,,14,3,41,160095
25132,240,254,,,43018,,14,3,41,160096
25133,259,266,,,43018,,14,3,41,160099
25134,271,288,,,43018,,14,3,41,160102
25135,557,578,,,43018,,14,3,41,160105
25136,9,16,,,42872,,14,3,39,160106
25137,31,53,,,42872,,14,3,41,160107
25138,146,168,,,42872,,14,3,41,160108
25139,182,215,,,42872,,14,3,41,160112
25140,383,390,,,42872,,14,3,40,160113
25141,9,13,,,42958,,14,3,40,160114
25142,60,86,,,42958,,14,3,41,160118
25144,96,103,,,42958,,14,3,40,160123
25146,113,121,,,42958,,14,3,40,160125
25147,142,153,,,42958,,14,3,41,160129
25148,179,190,,,42958,,14,3,41,160130
25149,13,32,,,43302,,14,3,41,160132
25151,77,88,,,43302,,14,3,41,160136
25152,108,119,,,43302,,14,3,41,160140
25153,22,46,,,43236,,14,3,41,160143
25154,52,55,,,43236,,14,3,40,160144
25155,410,427,,,43236,,14,3,40,160145
25156,19,30,,,43648,,14,3,39,160147
25157,93,97,,,43648,,14,3,40,160148
25158,185,195,,,43648,,14,3,41,160149
25159,234,254,,,43648,,14,3,41,160150
25160,348,359,,,43648,,14,3,39,160151
25161,380,400,,,43648,,14,3,41,160153
25162,508,541,,,43648,,14,3,41,160156
25163,590,593,,,43648,,14,3,40,160159
25164,633,659,,,43648,,14,3,41,160162
25165,776,800,,,43648,,14,3,41,160166
25166,854,872,,,43648,,14,3,41,160169
25167,1070,1090,,,43648,,14,3,41,160170
25168,1192,1218,,,43648,,14,3,41,160171
25169,165,173,,,43938,,14,3,41,160174
25170,85,94,,,43938,,14,3,40,160175
25171,55,67,,,44238,,14,3,39,160178
25172,152,158,,,44238,,14,3,39,160179
25173,208,241,,,44238,,14,3,41,160183
25174,281,289,,,44238,,14,3,40,160184
25175,330,354,,,44238,,14,3,41,160185
25176,498,526,,,44238,,14,3,41,160186
25177,530,535,,,44238,,14,3,40,160187
25178,539,549,,,44238,,14,3,40,160188
25179,551,561,,,44238,,14,3,40,160189
25180,571,596,,,44238,,14,3,41,160192
25181,623,639,,,44238,,14,3,41,160194
25182,787,793,,,44238,,14,3,40,160195
25183,861,891,,,44238,,14,3,41,160199
25184,1160,1171,,,44238,,14,3,39,160200
25185,1554,1570,,,44238,,14,3,41,160201
25186,2358,2370,,,44238,,14,3,39,160204
25187,2375,2386,,,44238,,14,3,39,160205
25188,9,13,,,44998,,14,3,40,160206
25189,43,54,,,44998,,14,3,41,160209
25190,65,78,,,44998,,14,3,41,160210
25191,94,119,,,44998,,14,3,41,160211
25192,140,150,,,44998,,14,3,41,160212
25193,50,63,,,45260,,14,3,41,160213
25194,84,99,,,45260,,14,3,41,160214
25195,119,146,,,45260,,14,3,41,160215
25196,258,270,,,45260,,14,3,41,160216
25197,432,445,,,45260,,14,3,41,160217
25198,465,496,,,45260,,14,3,41,160218
25199,117,124,,,44920,,14,3,41,160219
25200,84,88,,,44920,,14,3,40,160220
25201,226,250,,,44920,,14,3,41,160221
25202,319,329,,,44920,,14,3,41,160222
25203,393,411,,,44920,,14,3,39,160224
25204,417,427,,,44920,,14,3,39,160225
25205,1660,1673,,,44920,,14,3,39,160226
25206,2053,2079,,,44920,,14,3,41,160228
25207,2247,2254,,,44920,,14,3,41,160229
25208,2263,2274,,,44920,,14,3,41,160230
25209,2308,2347,,,44920,,14,3,41,160231
25210,56,66,,,45244,,14,3,39,160235
25211,167,182,,,45244,,14,3,40,160236
25212,226,233,,,45244,,14,3,41,160237
25213,411,446,,,45244,,14,3,41,160240
25214,562,581,,,45244,,14,3,41,160242
25215,706,711,,,45244,,14,3,40,160243
25216,765,781,,,45244,,14,3,41,160244
25217,912,932,,,45244,,14,3,41,160245
25218,2076,2165,,,45244,,14,3,41,160248
25219,2185,2247,,,45244,,14,3,41,160251
25220,2265,2316,,,45244,,14,3,41,160252
25221,2377,2384,,,45244,,14,3,40,160253
25222,2386,2391,,,45244,,14,3,40,160254
25223,2396,2401,,,45244,,14,3,40,160255
25224,2444,2468,,,45244,,14,3,41,160256
25225,2527,2542,,,45244,,14,3,41,160258
25226,77,84,,,45340,,14,3,40,160259
25227,96,103,,,45340,,14,3,40,160260
25228,115,123,,,45340,,14,3,40,160261
25229,125,132,,,45340,,14,3,40,160262
25230,137,142,,,45340,,14,3,40,160263
25231,200,207,,,45340,,14,3,40,160264
25232,251,272,,,45340,,14,3,39,160268
25233,335,341,,,45340,,14,3,40,160270
25234,370,378,,,45340,,14,3,39,160272
25235,398,419,,,45340,,14,3,40,160274
25236,476,486,,,45340,,14,3,40,160277
25237,561,569,,,45340,,14,3,40,160281
25238,634,639,,,45340,,14,3,40,160283
25240,135,145,,,45502,,14,3,41,160285
25241,262,309,,,45502,,14,3,41,160290
25242,380,421,,,45502,,14,3,41,160292
25243,605,645,,,45502,,14,3,41,160293
25244,758,760,,,45502,,14,3,41,160294
25245,1029,1057,,,45502,,14,3,41,160297
25246,1116,1136,,,45502,,14,3,40,160298
25247,1172,1199,,,45502,,14,3,40,160299
25248,1282,1291,,,45502,,14,3,40,160300
25249,1647,1652,,,45502,,14,3,40,160301
25250,1655,1662,,,45502,,14,3,40,160302
25251,1734,1738,,,45502,,14,3,40,160303
25252,1759,1802,,,45502,,14,3,41,160304
25253,1942,1949,,,45502,,14,3,40,160305
25254,2152,2162,,,45502,,14,3,41,160306
25255,2916,2937,,,45502,,14,3,40,160308
25256,3219,3229,,,45502,,14,3,41,160309
25257,3409,3414,,,45502,,14,3,40,160311
25258,3556,3562,,,45502,,14,3,40,160312
25259,3381,3406,,,45502,,14,3,41,160316
25260,3613,3661,,,45502,,14,3,41,160317
25261,3811,3836,,,45502,,14,3,41,160319
25262,3860,3900,,,45502,,14,3,41,160322
25263,3950,3990,,,45502,,14,3,41,160326
25264,3996,4045,,,45502,,14,3,41,160329
25265,16,35,,,45974,,14,3,41,160330
25266,47,56,,,45974,,14,3,41,160331
25267,69,90,,,45974,,14,3,41,160332
25268,180,206,,,45974,,14,3,41,160336
25269,363,367,,,45974,,14,3,40,160337
25270,30,60,,,45982,,14,3,41,160340
25271,115,131,,,45982,,14,3,41,160341
25272,463,467,,,45982,,14,3,40,160342
25273,9,25,,,45980,,14,3,41,160343
25274,45,67,,,45980,,14,3,41,160344
25275,72,78,,,45980,,14,3,41,160345
25276,93,124,,,45980,,14,3,41,160346
25277,134,138,,,45980,,14,3,41,160347
25278,149,168,,,45980,,14,3,41,160348
25279,54,69,,,45862,,14,3,39,160349
25280,107,122,,,45862,,14,3,39,160352
25281,274,287,,,45862,,14,3,39,160355
25283,469,482,,,45862,,14,3,39,160367
25284,508,525,,,45862,,14,3,39,160369
25285,740,753,,,45862,,14,3,39,160376
25286,827,840,,,45862,,14,3,39,160378
25287,884,892,,,45862,,14,3,40,160379
25288,894,903,,,45862,,14,3,40,160380
25289,920,925,,,45862,,14,3,40,160381
25290,953,1009,,,45862,,14,3,41,160383
25291,1307,1321,,,45862,,14,3,41,160386
25292,1334,1339,,,45862,,14,3,41,160389
25293,1369,1381,,,45862,,14,3,41,160391
25294,1399,1432,,,45862,,14,3,41,160394
25295,1494,1506,,,45862,,14,3,39,160398
25297,1511,1524,,,45862,,14,3,41,160400
25298,1867,1881,,,45862,,14,3,41,160401
25299,1973,1988,,,45862,,14,3,41,160402
25300,46,66,,,46136,,14,3,39,160405
25301,157,186,,,46136,,14,3,39,160407
25302,686,710,,,46136,,14,3,41,160408
25303,821,832,,,46136,,14,3,41,160409
25304,840,863,,,46136,,14,3,41,160410
25305,975,1005,,,46136,,14,3,41,160411
25306,1185,1227,,,46136,,14,3,41,160413
25307,2022,2047,,,46136,,14,3,39,160414
25308,2572,2576,,,46136,,14,3,40,160418
25309,2703,2745,,,46136,,14,3,41,160420
25310,2888,2902,,,46136,,14,3,39,160422
25311,9,18,,,45984,,14,3,39,160425
25312,512,518,,,45984,,14,3,40,160428
25313,10,19,,,24122,,14,3,39,160476
25314,10,19,,,27224,,14,3,39,160477
25315,17,24,,,44624,,14,3,40,160478
25316,49,81,,,44624,,14,3,41,160479
25317,9,16,,,44622,,14,3,40,160480
25318,36,60,,,44622,,14,3,41,160484
25319,75,81,,,44622,,14,3,40,160485
25320,33,41,,,46634,,14,3,39,160487
25321,50,61,,,46634,,14,3,39,160489
25322,116,125,,,46634,,14,3,39,160491
25323,264,273,,,46634,,14,3,39,160495
25324,295,306,,,46634,,14,3,39,160497
25325,515,528,,,46634,,14,3,39,160500
25326,532,541,,,46634,,14,3,40,160501
25327,674,681,,,46634,,14,3,40,160502
25328,694,705,,,46634,,14,3,39,160503
25329,717,761,,,46634,,14,3,41,160504
25330,788,793,,,46634,,14,3,39,160505
25331,797,806,,,46634,,14,3,40,160506
25332,861,891,,,46634,,14,3,41,160507
25333,960,964,,,46634,,14,3,40,160508
25334,990,1013,,,46634,,14,3,39,160509
25335,1016,1023,,,46634,,14,3,40,160510
25336,1028,1035,,,46634,,14,3,40,160511
25337,1099,1108,,,46634,,14,3,40,160512
25338,1235,1247,,,46634,,14,3,39,160513
25339,1252,1265,,,46634,,14,3,39,160515
25340,1414,1429,,,46634,,14,3,39,160517
25341,1434,1448,,,46634,,14,3,39,160519
25342,1691,1698,,,46634,,14,3,40,160520
25343,1700,1706,,,46634,,14,3,40,160521
25344,1718,1731,,,46634,,14,3,40,160522
25345,1749,1759,,,46634,,14,3,40,160523
25346,1789,1794,,,46634,,14,3,40,160524
25347,1826,1830,,,46634,,14,3,40,160525
25348,1884,1897,,,46634,,14,3,39,160526
25349,2019,2024,,,46634,,14,3,40,160527
25350,2026,2033,,,46634,,14,3,40,160528
25351,2035,2042,,,46634,,14,3,40,160529
25352,2044,2057,,,46634,,14,3,40,160532
25353,2059,2067,,,46634,,14,3,40,160533
25354,2072,2079,,,46634,,14,3,40,160534
25355,2416,2431,,,46634,,14,3,39,160535
25356,2435,2447,,,46634,,14,3,40,160536
